subject,run,trial,trial_type,congruency,accuracy_label,correctness,StimVar,behav_unlabeled,Rsponse,Stimulus,cond,label
sub-09,sub-09_task-simon_run-2_events.tsv,24,congruent_correct,congruent,correct,correct,congruent,1,1,617,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,25,congruent_correct,congruent,correct,correct,congruent,1,1,574,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,26,congruent_correct,congruent,correct,correct,congruent,1,1,570,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,27,incongruent_correct,incongruent,correct,correct,incongruent,1,2,448,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,28,incongruent_correct,incongruent,correct,correct,incongruent,1,2,516,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,29,congruent_correct,congruent,correct,correct,congruent,1,1,585,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,30,incongruent_correct,incongruent,correct,correct,incongruent,1,2,630,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,31,congruent_correct,congruent,correct,correct,congruent,1,1,867,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,32,congruent_correct,congruent,correct,correct,congruent,1,1,439,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,33,incongruent_correct,incongruent,correct,correct,incongruent,1,2,1082,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,34,congruent_correct,congruent,correct,correct,congruent,1,1,424,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,35,incongruent_correct,incongruent,correct,correct,incongruent,1,2,621,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,36,incongruent_correct,incongruent,correct,correct,incongruent,1,2,617,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,37,incongruent_correct,incongruent,correct,correct,incongruent,1,2,622,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,38,congruent_correct,congruent,correct,correct,congruent,1,1,490,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,39,congruent_correct,congruent,correct,correct,congruent,1,1,375,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,40,congruent_correct,congruent,correct,correct,congruent,1,1,630,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,41,congruent_correct,congruent,correct,correct,congruent,1,1,555,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,42,congruent_correct,congruent,correct,correct,congruent,1,1,390,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,43,congruent_correct,congruent,correct,correct,congruent,1,1,483,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,44,congruent_correct,congruent,correct,correct,congruent,1,1,368,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,45,incongruent_correct,incongruent,correct,correct,incongruent,1,2,556,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,46,congruent_correct,congruent,correct,correct,congruent,1,1,466,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,47,incongruent_correct,incongruent,correct,correct,incongruent,1,2,509,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,48,congruent_correct,congruent,correct,correct,congruent,1,1,643,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,49,incongruent_correct,incongruent,correct,correct,incongruent,1,2,638,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,50,incongruent_correct,incongruent,correct,correct,incongruent,1,2,1221,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,51,congruent_correct,congruent,correct,correct,congruent,1,1,467,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,52,incongruent_incorrect,incongruent,incorrect,incorrect,incongruent,0,2,710,cond004,1
sub-09,sub-09_task-simon_run-2_events.tsv,53,incongruent_correct,incongruent,correct,correct,incongruent,1,2,644,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,54,incongruent_correct,incongruent,correct,correct,incongruent,1,2,496,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,55,incongruent_correct,incongruent,correct,correct,incongruent,1,2,605,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,56,incongruent_correct,incongruent,correct,correct,incongruent,1,2,616,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,57,incongruent_correct,incongruent,correct,correct,incongruent,1,2,566,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,58,incongruent_correct,incongruent,correct,correct,incongruent,1,2,513,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,59,incongruent_correct,incongruent,correct,correct,incongruent,1,2,502,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,60,congruent_correct,congruent,correct,correct,congruent,1,1,667,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,61,congruent_correct,congruent,correct,correct,congruent,1,1,408,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,62,incongruent_correct,incongruent,correct,correct,incongruent,1,2,790,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,63,congruent_correct,congruent,correct,correct,congruent,1,1,556,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,64,congruent_correct,congruent,correct,correct,congruent,1,1,505,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,65,incongruent_correct,incongruent,correct,correct,incongruent,1,2,533,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,66,incongruent_correct,incongruent,correct,correct,incongruent,1,2,537,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,67,incongruent_correct,incongruent,correct,correct,incongruent,1,2,694,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,68,incongruent_correct,incongruent,correct,correct,incongruent,1,2,498,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,69,congruent_correct,congruent,correct,correct,congruent,1,1,655,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,70,incongruent_correct,incongruent,correct,correct,incongruent,1,2,900,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,71,incongruent_correct,incongruent,correct,correct,incongruent,1,2,451,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,72,congruent_correct,congruent,correct,correct,congruent,1,1,607,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,73,incongruent_correct,incongruent,correct,correct,incongruent,1,2,587,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,74,congruent_correct,congruent,correct,correct,congruent,1,1,1112,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,75,congruent_correct,congruent,correct,correct,congruent,1,1,430,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,76,congruent_correct,congruent,correct,correct,congruent,1,1,602,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,77,congruent_correct,congruent,correct,correct,congruent,1,1,439,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,78,incongruent_correct,incongruent,correct,correct,incongruent,1,2,628,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,79,congruent_correct,congruent,correct,correct,congruent,1,1,504,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,80,congruent_correct,congruent,correct,correct,congruent,1,1,572,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,81,incongruent_correct,incongruent,correct,correct,incongruent,1,2,705,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,82,incongruent_correct,incongruent,correct,correct,incongruent,1,2,535,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,83,congruent_correct,congruent,correct,correct,congruent,1,1,564,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,84,incongruent_correct,incongruent,correct,correct,incongruent,1,2,623,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,85,congruent_correct,congruent,correct,correct,congruent,1,1,517,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,86,incongruent_correct,incongruent,correct,correct,incongruent,1,2,899,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,87,congruent_correct,congruent,correct,correct,congruent,1,1,576,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,88,congruent_correct,congruent,correct,correct,congruent,1,1,605,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,89,congruent_correct,congruent,correct,correct,congruent,1,1,464,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,90,incongruent_correct,incongruent,correct,correct,incongruent,1,2,606,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,91,congruent_correct,congruent,correct,correct,congruent,1,1,507,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,92,congruent_correct,congruent,correct,correct,congruent,1,1,761,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,93,incongruent_correct,incongruent,correct,correct,incongruent,1,2,557,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,94,congruent_correct,congruent,correct,correct,congruent,1,1,491,cond001,0
sub-09,sub-09_task-simon_run-2_events.tsv,95,incongruent_correct,incongruent,correct,correct,incongruent,1,2,495,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,96,incongruent_correct,incongruent,correct,correct,incongruent,1,2,555,cond003,1
sub-09,sub-09_task-simon_run-2_events.tsv,97,incongruent_correct,incongruent,correct,correct,incongruent,1,2,519,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,1,incongruent_correct,incongruent,correct,correct,incongruent,1,2,590,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,2,incongruent_correct,incongruent,correct,correct,incongruent,1,2,492,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,3,congruent_correct,congruent,correct,correct,congruent,1,1,751,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,4,congruent_correct,congruent,correct,correct,congruent,1,1,613,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,5,incongruent_correct,incongruent,correct,correct,incongruent,1,2,529,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,6,incongruent_correct,incongruent,correct,correct,incongruent,1,2,421,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,7,incongruent_correct,incongruent,correct,correct,incongruent,1,2,531,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,8,incongruent_correct,incongruent,correct,correct,incongruent,1,2,522,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,9,congruent_correct,congruent,correct,correct,congruent,1,1,925,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,10,congruent_correct,congruent,correct,correct,congruent,1,1,393,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,11,congruent_incorrect,congruent,incorrect,incorrect,congruent,0,1,935,cond002,0
sub-10,sub-10_task-simon_run-1_events.tsv,12,congruent_correct,congruent,correct,correct,congruent,1,1,882,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,13,congruent_correct,congruent,correct,correct,congruent,1,1,723,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,14,congruent_correct,congruent,correct,correct,congruent,1,1,742,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,15,incongruent_correct,incongruent,correct,correct,incongruent,1,2,836,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,16,incongruent_correct,incongruent,correct,correct,incongruent,1,2,527,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,17,congruent_correct,congruent,correct,correct,congruent,1,1,853,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,18,incongruent_correct,incongruent,correct,correct,incongruent,1,2,874,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,19,congruent_correct,congruent,correct,correct,congruent,1,1,1327,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,20,incongruent_correct,incongruent,correct,correct,incongruent,1,2,548,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,21,incongruent_correct,incongruent,correct,correct,incongruent,1,2,641,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,22,incongruent_correct,incongruent,correct,correct,incongruent,1,2,518,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,23,congruent_correct,congruent,correct,correct,congruent,1,1,778,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,24,congruent_correct,congruent,correct,correct,congruent,1,1,1038,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,25,congruent_incorrect,congruent,incorrect,incorrect,congruent,0,1,0,cond002,0
sub-10,sub-10_task-simon_run-1_events.tsv,26,congruent_correct,congruent,correct,correct,congruent,1,1,407,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,27,congruent_correct,congruent,correct,correct,congruent,1,1,660,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,28,incongruent_correct,incongruent,correct,correct,incongruent,1,2,537,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,29,incongruent_correct,incongruent,correct,correct,incongruent,1,2,582,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,30,congruent_incorrect,congruent,incorrect,incorrect,congruent,0,1,0,cond002,0
sub-10,sub-10_task-simon_run-1_events.tsv,31,incongruent_correct,incongruent,correct,correct,incongruent,1,2,600,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,32,incongruent_incorrect,incongruent,incorrect,incorrect,incongruent,0,2,0,cond004,1
sub-10,sub-10_task-simon_run-1_events.tsv,33,incongruent_correct,incongruent,correct,correct,incongruent,1,2,785,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,34,incongruent_correct,incongruent,correct,correct,incongruent,1,2,541,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,35,congruent_correct,congruent,correct,correct,congruent,1,1,834,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,36,congruent_correct,congruent,correct,correct,congruent,1,1,471,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,37,incongruent_correct,incongruent,correct,correct,incongruent,1,2,811,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,38,incongruent_correct,incongruent,correct,correct,incongruent,1,2,552,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,39,incongruent_correct,incongruent,correct,correct,incongruent,1,2,589,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,40,congruent_correct,congruent,correct,correct,congruent,1,1,531,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,41,congruent_correct,congruent,correct,correct,congruent,1,1,536,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,42,congruent_correct,congruent,correct,correct,congruent,1,1,429,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,43,incongruent_correct,incongruent,correct,correct,incongruent,1,2,682,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,44,congruent_correct,congruent,correct,correct,congruent,1,1,471,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,45,congruent_correct,congruent,correct,correct,congruent,1,1,540,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,46,incongruent_correct,incongruent,correct,correct,incongruent,1,2,952,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,47,congruent_correct,congruent,correct,correct,congruent,1,1,773,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,48,incongruent_correct,incongruent,correct,correct,incongruent,1,2,601,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,49,congruent_correct,congruent,correct,correct,congruent,1,1,863,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,50,congruent_correct,congruent,correct,correct,congruent,1,1,451,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,51,congruent_correct,congruent,correct,correct,congruent,1,1,536,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,52,incongruent_correct,incongruent,correct,correct,incongruent,1,2,581,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,53,incongruent_correct,incongruent,correct,correct,incongruent,1,2,592,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,54,congruent_correct,congruent,correct,correct,congruent,1,1,678,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,55,incongruent_correct,incongruent,correct,correct,incongruent,1,2,531,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,56,congruent_correct,congruent,correct,correct,congruent,1,1,384,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,57,congruent_correct,congruent,correct,correct,congruent,1,1,772,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,58,incongruent_correct,incongruent,correct,correct,incongruent,1,2,576,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,59,incongruent_correct,incongruent,correct,correct,incongruent,1,2,591,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,60,incongruent_correct,incongruent,correct,correct,incongruent,1,2,771,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,61,incongruent_correct,incongruent,correct,correct,incongruent,1,2,746,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,62,incongruent_correct,incongruent,correct,correct,incongruent,1,2,494,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,63,congruent_incorrect,congruent,incorrect,incorrect,congruent,0,1,564,cond002,0
sub-10,sub-10_task-simon_run-1_events.tsv,64,congruent_correct,congruent,correct,correct,congruent,1,1,518,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,65,congruent_correct,congruent,correct,correct,congruent,1,1,467,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,66,incongruent_correct,incongruent,correct,correct,incongruent,1,2,735,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,67,incongruent_correct,incongruent,correct,correct,incongruent,1,2,684,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,68,incongruent_correct,incongruent,correct,correct,incongruent,1,2,601,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,69,incongruent_correct,incongruent,correct,correct,incongruent,1,2,775,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,70,incongruent_correct,incongruent,correct,correct,incongruent,1,2,739,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,71,congruent_correct,congruent,correct,correct,congruent,1,1,648,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,72,incongruent_correct,incongruent,correct,correct,incongruent,1,2,709,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,73,incongruent_correct,incongruent,correct,correct,incongruent,1,2,610,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,74,congruent_correct,congruent,correct,correct,congruent,1,1,991,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,75,congruent_correct,congruent,correct,correct,congruent,1,1,801,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,76,congruent_correct,congruent,correct,correct,congruent,1,1,872,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,77,incongruent_correct,incongruent,correct,correct,incongruent,1,2,675,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,78,congruent_correct,congruent,correct,correct,congruent,1,1,585,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,79,incongruent_correct,incongruent,correct,correct,incongruent,1,2,581,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,80,congruent_correct,congruent,correct,correct,congruent,1,1,642,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,81,congruent_correct,congruent,correct,correct,congruent,1,1,463,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,82,incongruent_correct,incongruent,correct,correct,incongruent,1,2,691,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,83,congruent_correct,congruent,correct,correct,congruent,1,1,872,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,84,congruent_correct,congruent,correct,correct,congruent,1,1,494,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,85,incongruent_correct,incongruent,correct,correct,incongruent,1,2,649,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,86,congruent_correct,congruent,correct,correct,congruent,1,1,519,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,87,incongruent_correct,incongruent,correct,correct,incongruent,1,2,893,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,88,congruent_correct,congruent,correct,correct,congruent,1,1,825,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,89,congruent_correct,congruent,correct,correct,congruent,1,1,687,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,90,incongruent_correct,incongruent,correct,correct,incongruent,1,2,547,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,91,incongruent_correct,incongruent,correct,correct,incongruent,1,2,617,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,92,congruent_correct,congruent,correct,correct,congruent,1,1,660,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,93,congruent_correct,congruent,correct,correct,congruent,1,1,883,cond001,0
sub-10,sub-10_task-simon_run-1_events.tsv,94,incongruent_correct,incongruent,correct,correct,incongruent,1,2,567,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,95,incongruent_correct,incongruent,correct,correct,incongruent,1,2,675,cond003,1
sub-10,sub-10_task-simon_run-1_events.tsv,96,congruent_correct,congruent,correct,correct,congruent,1,1,616,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,1,congruent_correct,congruent,correct,correct,congruent,1,1,811,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,2,congruent_correct,congruent,correct,correct,congruent,1,1,464,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,3,incongruent_correct,incongruent,correct,correct,incongruent,1,2,685,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,4,incongruent_correct,incongruent,correct,correct,incongruent,1,2,498,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,5,incongruent_correct,incongruent,correct,correct,incongruent,1,2,566,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,6,incongruent_correct,incongruent,correct,correct,incongruent,1,2,507,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,7,congruent_correct,congruent,correct,correct,congruent,1,1,802,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,8,congruent_correct,congruent,correct,correct,congruent,1,1,942,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,9,incongruent_correct,incongruent,correct,correct,incongruent,1,2,586,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,10,congruent_correct,congruent,correct,correct,congruent,1,1,962,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,11,incongruent_correct,incongruent,correct,correct,incongruent,1,2,620,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,12,congruent_correct,congruent,correct,correct,congruent,1,1,833,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,13,congruent_correct,congruent,correct,correct,congruent,1,1,589,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,14,incongruent_correct,incongruent,correct,correct,incongruent,1,2,612,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,15,incongruent_correct,incongruent,correct,correct,incongruent,1,2,518,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,16,incongruent_correct,incongruent,correct,correct,incongruent,1,2,604,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,17,incongruent_correct,incongruent,correct,correct,incongruent,1,2,736,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,18,incongruent_correct,incongruent,correct,correct,incongruent,1,2,573,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,19,congruent_correct,congruent,correct,correct,congruent,1,1,962,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,20,congruent_correct,congruent,correct,correct,congruent,1,1,543,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,21,congruent_correct,congruent,correct,correct,congruent,1,1,549,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,22,congruent_correct,congruent,correct,correct,congruent,1,1,768,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,23,congruent_correct,congruent,correct,correct,congruent,1,1,863,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,24,congruent_correct,congruent,correct,correct,congruent,1,1,507,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,25,congruent_correct,congruent,correct,correct,congruent,1,1,560,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,26,incongruent_correct,incongruent,correct,correct,incongruent,1,2,612,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,27,incongruent_correct,incongruent,correct,correct,incongruent,1,2,777,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,28,congruent_correct,congruent,correct,correct,congruent,1,1,749,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,29,incongruent_correct,incongruent,correct,correct,incongruent,1,2,899,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,30,congruent_correct,congruent,correct,correct,congruent,1,1,616,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,31,congruent_correct,congruent,correct,correct,congruent,1,1,644,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,32,incongruent_correct,incongruent,correct,correct,incongruent,1,2,649,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,33,congruent_correct,congruent,correct,correct,congruent,1,1,712,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,34,incongruent_correct,incongruent,correct,correct,incongruent,1,2,586,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,35,incongruent_correct,incongruent,correct,correct,incongruent,1,2,847,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,36,incongruent_correct,incongruent,correct,correct,incongruent,1,2,995,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,37,congruent_correct,congruent,correct,correct,congruent,1,1,776,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,38,congruent_correct,congruent,correct,correct,congruent,1,1,509,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,39,congruent_correct,congruent,correct,correct,congruent,1,1,738,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,40,congruent_correct,congruent,correct,correct,congruent,1,1,383,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,41,congruent_correct,congruent,correct,correct,congruent,1,1,1016,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,42,congruent_correct,congruent,correct,correct,congruent,1,1,497,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,43,congruent_correct,congruent,correct,correct,congruent,1,1,542,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,44,incongruent_correct,incongruent,correct,correct,incongruent,1,2,785,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,45,congruent_correct,congruent,correct,correct,congruent,1,1,782,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,46,incongruent_correct,incongruent,correct,correct,incongruent,1,2,771,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,47,congruent_correct,congruent,correct,correct,congruent,1,1,1024,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,48,incongruent_incorrect,incongruent,incorrect,incorrect,incongruent,0,2,380,cond004,1
sub-10,sub-10_task-simon_run-2_events.tsv,49,incongruent_correct,incongruent,correct,correct,incongruent,1,2,820,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,50,congruent_correct,congruent,correct,correct,congruent,1,1,1045,cond001,0
sub-10,sub-10_task-simon_run-2_events.tsv,51,incongruent_correct,incongruent,correct,correct,incongruent,1,2,1159,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,52,incongruent_correct,incongruent,correct,correct,incongruent,1,2,763,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,53,incongruent_correct,incongruent,correct,correct,incongruent,1,2,799,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,54,incongruent_correct,incongruent,correct,correct,incongruent,1,2,908,cond003,1
sub-10,sub-10_task-simon_run-2_events.tsv,55,incongruent_correct,incongruent,correct,correct,incongruent,1,2,643,cond003,1
